#timestamp [ns],p_RS_R_x [m],p_RS_R_y [m],p_RS_R_z [m],q_RS_w [],q_RS_x [],q_RS_y [],q_RS_z []
7500479780294,-1.0834785091,2.3424030976,1.4773966712,-0.2913622335,0.1373577167,-0.6137964305,0.7207599104
7500513064894,-1.1135449409,2.3099575043,1.4628477097,-0.2381012723,0.0971723044,-0.6296932063,0.7330428318
7500546361594,-1.1248120676,2.2932504866,1.4717496876,-0.2200540522,0.0799122544,-0.6263346558,0.7435691929
7500579660194,-1.1369947708,2.2772799378,1.4807993552,-0.2018416950,0.0625916245,-0.6225088186,0.7535416308
7500612933494,-1.1500429970,2.2621070111,1.4899733484,-0.1834928139,0.0452375249,-0.6182221614,0.7629451571
7500646223494,-1.1639311192,2.2477588069,1.4992669832,-0.1649979852,0.0278410059,-0.6134726488,0.7717848485
7500679511394,-1.1786075980,2.2342880545,1.5086585304,-0.1463813459,0.0104248335,-0.6082661992,0.7800487519
7500712802294,-1.1940281048,2.2217342037,1.5181325779,-0.1276539161,-0.0070006787,-0.6026058775,0.7877319497
7500746089994,-1.2101409435,2.2101383209,1.5276702642,-0.1088331420,-0.0244192987,-0.5964969604,0.7948272902
7500779379794,-1.1967973391,2.2023683020,1.5265389978,-0.1120339696,-0.0210491204,-0.5998940082,0.7919169799
7500812669994,-1.1833798007,2.1947401612,1.5253176763,-0.1152301734,-0.0176780258,-0.6032661329,0.7889736798
7500845996494,-1.1698753451,2.1872473478,1.5240058189,-0.1184250593,-0.0143025184,-0.6066167889,0.7859942841
7500879250594,-1.1563297524,2.1799154802,1.5226088461,-0.1216080818,-0.0109337495,-0.6099349494,0.7829886877
7500912538294,-1.1427015959,2.1727223233,1.5211234710,-0.1247892630,-0.0075611221,-0.6132310971,0.7799474923
7500945828094,-1.1290053008,2.1656762838,1.5195519857,-0.1279654522,-0.0041879674,-0.6165019351,0.7768736500
7500979123794,-1.1152409315,2.1587779522,1.5178952217,-0.1311368778,-0.0008140405,-0.6197476912,0.7737669260
7501012406394,-1.0974482278,2.1515763481,1.5175530789,-0.1291629421,0.0068218695,-0.6160865847,0.7769863040
7501045694994,-1.0796181052,2.1444676078,1.5170571939,-0.1271775431,0.0144585693,-0.6123718379,0.7801394455
7501078992594,-1.0617515101,2.1374495359,1.5164058907,-0.1251806654,0.0220960897,-0.6086033998,0.7832263182
7501112273194,-1.0438649904,2.1305259299,1.5155982607,-0.1231740437,0.0297278111,-0.6047845560,0.7862442706
7501145563194,-1.0259469634,2.1236895859,1.5146322977,-0.1211562625,0.0373591314,-0.6009126234,0.7891954602
7501178859794,-1.0080015234,2.1169394311,1.5135066033,-0.1191276576,0.0449887504,-0.5969882235,0.7920793360
7501212142294,-0.9900424480,2.1102778912,1.5122206211,-0.1170896680,0.0526112701,-0.5930141507,0.7948938803
7501245430894,-0.9687136155,2.1085108238,1.5146734309,-0.1285665069,0.0498468200,-0.5931256320,0.7932136739
7501278721594,-0.9474057395,2.1070602740,1.5174995187,-0.1400257865,0.0470751068,-0.5931527725,0.7914205594
7501312010894,-0.9261325564,2.1059244703,1.5206993703,-0.1514646720,0.0442968159,-0.5930955629,0.7895149768
7501345301194,-0.9049040091,2.1051012119,1.5242737681,-0.1628823615,0.0415121422,-0.5929540087,0.7874970616
7501378589794,-0.8837332680,2.1045882650,1.5282227561,-0.1742763063,0.0387217077,-0.5927281441,0.7853672680
7501411877894,-0.8626309816,2.1043831134,1.5325465718,-0.1856452992,0.0359258091,-0.5924180015,0.7831258332
7501445168994,-0.8416063190,2.1044831276,1.5372456312,-0.1969889160,0.0331245496,-0.5920235829,0.7807728277
7501478456294,-0.8299318007,2.0980501539,1.5325508066,-0.1993179416,0.0335998359,-0.5933439350,0.7791574834
7501511746294,-0.8182194351,2.0916907150,1.5278466238,-0.2016451621,0.0340748245,-0.5946584583,0.7775342133
7501545036494,-0.8064704370,2.0854055073,1.5231337782,-0.2039703792,0.0345494751,-0.5959670402,0.7759031545
7501578325594,-0.7946856080,2.0791949794,1.5184127979,-0.2062934790,0.0350237644,-0.5972696166,0.7742643873
7501611616894,-0.7828641210,2.0730587225,1.5136835586,-0.2086146683,0.0354977346,-0.5985663035,0.7726177654
7501644905094,-0.7710082038,2.0669979108,1.5089471577,-0.2109335544,0.0359713056,-0.5998568816,0.7709635675
7501678195394,-0.7591163516,2.0610117912,1.5042032003,-0.2132504767,0.0364445466,-0.6011415399,0.7693015522
7501711510894,-0.7696875594,2.0532313474,1.5107482975,-0.2027163417,0.0388222233,-0.5956279241,0.7762900849
7501744772994,-0.7802733127,2.0457561642,1.5175672762,-0.1921594815,0.0411885038,-0.5900067653,0.7831157371
7501778061194,-0.7908903742,2.0385737071,1.5246709344,-0.1815567781,0.0435485900,-0.5842658713,0.7897936745
7501811378794,-0.8015313213,2.0316894795,1.5320552970,-0.1709091623,0.0459022338,-0.5784055086,0.7963228685
7501844639494,-0.8121600483,2.0251261552,1.5396953163,-0.1602463364,0.0482428897,-0.5724421423,0.8026853238
7501877929194,-0.8227954633,2.0188713740,1.5476045930,-0.1495428905,0.0505761561,-0.5663616802,0.8088964232
7501911226294,-0.8334221244,2.0129344463,1.5557724237,-0.1388078115,0.0529000472,-0.5601690733,0.8149506646
7501944508894,-0.8375267318,2.0175097661,1.5450001578,-0.1691012286,0.0833938382,-0.5682490641,0.8009639463
7501977797194,-0.8422313183,2.0219561724,1.5344184715,-0.1990431925,0.1137169687,-0.5751319900,0.7852855866
7502011087494,-0.8475180761,2.0262173004,1.5240364094,-0.2285670946,0.1438020465,-0.5808021520,0.7679498128
7502044377994,-0.8533643750,2.0302386338,1.5138606662,-0.2576090181,0.1735839585,-0.5852471625,0.7489939666
7502077665894,-0.8597425457,2.0339676215,1.5038964483,-0.2861053182,0.2029974176,-0.5884574047,0.7284597986
7502110956194,-0.8666219330,2.0373550466,1.4941448528,-0.3140001676,0.2319847979,-0.5904266000,0.7063875554
7502144244194,-0.8739657402,2.0403535366,1.4846080542,-0.3412307912,0.2604808667,-0.5911503115,0.6828268993
7502177534394,-0.8607827847,2.0795085953,1.4930005046,-0.3962055166,0.3040086620,-0.5610851956,0.6601388682
7502210823394,-0.8540449098,2.1203629801,1.5009210213,-0.4486682212,0.3456089345,-0.5274665714,0.6332695380
7502244112794,-0.8539306595,2.1618769008,1.5082584765,-0.4982891498,0.3850202023,-0.4905059352,0.6023879934
7502277403194,-0.8604519627,2.2029927242,1.5149161897,-0.5447546408,0.4219933451,-0.4504365770,0.5676890770
7502310692494,-0.8734520092,2.2426595722,1.5208141742,-0.5877674104,0.4562918104,-0.4075148847,0.5293948185
7502343983994,-0.8926120788,2.2798695417,1.5258926178,-0.6270590208,0.4877015491,-0.3620084158,0.4877438778
7502377270794,-0.9174514413,2.3136658669,1.5301109552,-0.6623728641,0.5160174190,-0.3142151425,0.4430090929
7502410561894,-0.9300513502,2.3447757568,1.5269057172,-0.6673449215,0.5226907858,-0.3125728213,0.4286529243
7502443871294,-0.9436125319,2.3755308217,1.5240200744,-0.6721340022,0.5292223655,-0.3108426143,0.4141695789
7502477139494,-0.9580934167,2.4058475519,1.5214719379,-0.6767304131,0.5355988272,-0.3090281821,0.3995890726
7502510427694,-0.9735023408,2.4357535828,1.5192690203,-0.6811415101,0.5418302682,-0.3071267741,0.3848887479
7502543723394,-0.9898162182,2.4652090978,1.5174249188,-0.6853641772,0.5479124315,-0.3051395266,0.3700780748
7502577220094,-1.0071186767,2.4943531133,1.5159443755,-0.6894199842,0.5538775353,-0.3030546454,0.3550741375
7502610295694,-1.0250593424,2.5226223469,1.5148626566,-0.6932343833,0.5596146693,-0.3009122646,0.3401607277
7502643592294,-1.0286603864,2.5406076158,1.5142031444,-0.6944847493,0.5554895606,-0.3026991898,0.3427761390
7502676875994,-1.0321270354,2.5586156491,1.5136513472,-0.6957147709,0.5513501649,-0.3044767665,0.3453807348
7502710164094,-1.0354613648,2.5766541024,1.5132076648,-0.6969250597,0.5471944550,-0.3062458711,0.3479757980
7502743454194,-1.0386633338,2.5947199866,1.5128728759,-0.6981154882,0.5430228449,-0.3080063229,0.3505610646
7502776743694,-1.0417329366,2.6128101929,1.5126477167,-0.6992859282,0.5388357788,-0.3097579336,0.3531362580
7502810031694,-1.0446703709,2.6309225277,1.5125328734,-0.7004363163,0.5346334911,-0.3115006065,0.3557012359
7502843322494,-1.0474762917,2.6490576267,1.5125290155,-0.7015667671,0.5304155581,-0.3132345163,0.3582562558
7502876611994,-1.0405007855,2.6359985234,1.5152025327,-0.6969383551,0.5209708028,-0.3181853771,0.3763301976
7502909900794,-1.0340950624,2.6226715047,1.5179762173,-0.6919882016,0.5112856673,-0.3229891992,0.3942299741
7502943190894,-1.0282705237,2.6090986468,1.5208408278,-0.6867182866,0.5013640360,-0.3276440487,0.4119483895
7502976479194,-1.0230383948,2.5953045545,1.5237865176,-0.6811315416,0.4912114195,-0.3321473460,0.4294756162
7503009769394,-1.0184077002,2.5813114407,1.5268038858,-0.6752299242,0.4808313772,-0.3364975113,0.4468055069
7503043087094,-1.0143841808,2.5671324327,1.5298854716,-0.6690112090,0.4702204272,-0.3406956746,0.4639431102
7503076349594,-1.0109844208,2.5528273582,1.5330135822,-0.6624940881,0.4594100770,-0.3447296736,0.4808382437
7503109637494,-1.0141077343,2.5524456267,1.5335298411,-0.6766962945,0.4791392315,-0.3286099015,0.4522424731
7503142943394,-1.0171847888,2.5518202599,1.5340946193,-0.6897761878,0.4980789528,-0.3119326850,0.4228760665
7503176220994,-1.0201913795,2.5509573061,1.5347084313,-0.7016942995,0.5161717023,-0.2947492700,0.3928291634
7503209505594,-1.0231112667,2.5498627321,1.5353728720,-0.7124444899,0.5334072807,-0.2770706003,0.3621207039
7503242794994,-1.0259252967,2.5485446865,1.5360885789,-0.7220074895,0.5497553332,-0.2589270799,0.3308036065
7503276090994,-1.0286153516,2.5470126773,1.5368559303,-0.7303672424,0.5651889989,-0.2403477753,0.2989281414
7503309373894,-1.0311625004,2.5452787876,1.5376744270,-0.7375052111,0.5796736713,-0.2213747959,0.2665664983
7503342661894,-1.0622869632,2.5691067019,1.5366760747,-0.7530074402,0.5936249054,-0.1763684758,0.2224487075
7503375959594,-1.0962632039,2.5886348651,1.5350453817,-0.7651942985,0.6049630080,-0.1305714818,0.1773373413
7503409242194,-1.1324653304,2.6035098654,1.5327780619,-0.7740038287,0.6136302218,-0.0842198655,0.1314649698
7503442530394,-1.1702755174,2.6134848050,1.5298785478,-0.7794041242,0.6195948773,-0.0374893395,0.0850055796
7503475820694,-1.2090226831,2.6183851116,1.5263636227,-0.7813696344,0.6228291222,0.0094093596,0.0381686114
7503509109494,-1.2480185274,2.6181276558,1.5222611809,-0.7798913919,0.6233182794,0.0562644796,-0.0088344668
7503542397994,-1.2865759134,2.6127212048,1.5176090002,-0.7749761371,0.6210604333,0.1028712172,-0.0557981881
7503575688394,-1.3213858909,2.6158232821,1.5114822724,-0.7727364561,0.6227034794,0.1026989844,-0.0676140870
7503608979394,-1.3563305106,2.6182513392,1.5058326992,-0.7703828605,0.6242547905,0.1025116143,-0.0794202350
7503642268394,-1.3913880324,2.6200067259,1.5006677100,-0.7679158881,0.6257140226,0.1023091501,-0.0912139709
7503675557094,-1.4265411654,2.6210914952,1.4959937231,-0.7653357882,0.6270810448,0.1020916128,-0.1029941605
7503708845294,-1.4617705704,2.6215079530,1.4918171913,-0.7626429606,0.6283556507,0.1018590363,-0.1147589978
7503742136594,-1.4970608934,2.6212587490,1.4881438716,-0.7598374976,0.6295377796,0.1016114280,-0.1265080195
7503775424294,-1.5323858261,2.6203470230,1.4849803448,-0.7569203797,0.6306270214,0.1013488746,-0.1382371304
7503808715994,-1.5615891886,2.6289987420,1.4873984315,-0.7489043508,0.6359814828,0.1062302261,-0.1529214372
7503842003594,-1.5910125771,2.6368328015,1.4898879253,-0.7406404315,0.6411239342,0.1110756739,-0.1675531165
7503875292994,-1.6206363610,2.6438460406,1.4924672070,-0.7321299295,0.6460535999,0.1158844700,-0.1821299043
7503908587194,-1.6504381756,2.6500353038,1.4951543683,-0.7233748336,0.6507692220,0.1206554383,-0.1966482520
7503941872094,-1.6803800496,2.6553956914,1.4979659323,-0.7143818098,0.6552672802,0.1253849811,-0.2110971998
7503975165494,-1.7104524706,2.6599287533,1.5009209199,-0.7051490471,0.6595486926,0.1300740567,-0.2254796735
7504008457494,-1.7406208515,2.6636326313,1.5040358305,-0.6956822836,0.6636106934,0.1347196989,-0.2397865939
7504041740194,-1.7743215155,2.6777588001,1.5014058383,-0.6738012609,0.6488973479,0.1899331299,-0.2980763305
7504075028794,-1.8099296734,2.6860201250,1.4988593438,-0.6471031537,0.6295460835,0.2437995615,-0.3542471045
7504108326094,-1.8464345083,2.6881768641,1.4963853225,-0.6157733647,0.6056905297,0.2959376495,-0.4079007884
7504141608994,-1.8827706291,2.6841667408,1.4939725265,-0.5800585552,0.5775187537,0.3459393278,-0.4586176437
7504174896594,-1.9179234931,2.6741036907,1.4916048838,-0.5401953128,0.5452177493,0.3934769797,-0.5060657036
7504208187194,-1.9508891916,2.6582723609,1.4892665702,-0.4964690369,0.5090185084,0.4382076919,-0.5499024207
7504241476294,-1.9807238579,2.6371252537,1.4869410992,-0.4491977609,0.4691842708,0.4798056693,-0.5898084532
7504274764594,-1.9873397361,2.6278746158,1.4848942088,-0.3897428735,0.4204328390,0.5259514868,-0.6282608964
7504308055494,-1.9920281831,2.6175286931,1.4827646430,-0.3265727220,0.3676747857,0.5670934570,-0.6607348335
7504341348394,-1.9946127318,2.6064824783,1.4805573946,-0.2602891767,0.3114125901,0.6028380525,-0.6869192279
7504374632694,-1.9949971813,2.5951611438,1.4782811040,-0.1915451212,0.2522006827,0.6328352950,-0.7065583993
7504407923294,-1.9931694836,2.5839917240,1.4759453205,-0.1209645810,0.1905766466,0.6568135895,-0.7194748227
7504441211794,-1.9892012720,2.5734032688,1.4735634266,-0.0492368928,0.1271421905,0.6745374928,-0.7255410137
7504474536794,-1.9832378626,2.5637893677,1.4711471796,0.0230386845,0.0624260544,0.6858488069,-0.7246955366
7504507789794,-1.9760026800,2.5624429813,1.4629761098,0.0525419048,0.0380335642,0.6801896787,-0.7301608023
7504541082294,-1.9686334442,2.5614782592,1.4548534189,0.0819997612,0.0135539206,0.6734831072,-0.7345153740
7504574370594,-1.9611691417,2.5609065421,1.4467824101,0.1113283888,-0.0109433830,0.6657465017,-0.7377450967
7504607660694,-1.9536385495,2.5607347491,1.4387538593,0.1404881914,-0.0354252595,0.6569904221,-0.7398457300
7504640953794,-1.9460719025,2.5609675776,1.4307594585,0.1694355409,-0.0598551070,0.6472277378,-0.7408138896
7504674238394,-1.9385025483,2.5616069867,1.4227937223,0.1981161948,-0.0841871166,0.6364770095,-0.7406480400
7504707528094,-1.9309581518,2.5626528263,1.4148449898,0.2264980076,-0.1083939972,0.6247504533,-0.7393485410
7504740821994,-1.9382601925,2.5613002278,1.3908076800,0.2257581865,-0.1085888363,0.6342222321,-0.7314395848
7504774106494,-1.9457327790,2.5605106992,1.3668051521,0.2249840815,-0.1087670294,0.6435944361,-0.7234211071
7504807395594,-1.9533791442,2.5602828359,1.3428418410,0.2241754926,-0.1089286279,0.6528695961,-0.7152909849
7504840691294,-1.9611998561,2.5606156129,1.3189308447,0.2233324776,-0.1090736084,0.6620468019,-0.7070499165
7504873973194,-1.9691899830,2.5615070082,1.2951012682,0.2224556927,-0.1092018653,0.6711190614,-0.6987042456
7504907262994,-1.9773544991,2.5629554759,1.2713519875,0.2215447095,-0.1093134671,0.6800909302,-0.6902498347
7504940553094,-1.9856913090,2.5649585724,1.2477028370,0.2205998626,-0.1094083650,0.6889589510,-0.6816898665
7504973843294,-1.9874275839,2.5605057088,1.2436560620,0.2143632178,-0.1031447513,0.6910574371,-0.6825314569
7505007130994,-1.9892465392,2.5560976760,1.2395972702,0.2081091998,-0.0968730230,0.6930982481,-0.6833161763
7505040421494,-1.9911476624,2.5517352912,1.2355260211,0.2018373329,-0.0905927037,0.6950815383,-0.6840440835
7505073711694,-1.9931299550,2.5474204690,1.2314429025,0.1955487215,-0.0843048999,0.6970069515,-0.6847150436
7505106999194,-1.9951924055,2.5431550011,1.2273484241,0.1892443445,-0.0780105894,0.6988741963,-0.6853289603
7505140289594,-1.9973344772,2.5389396415,1.2232421148,0.1829236660,-0.0717092371,0.7006834309,-0.6858858851
7505173604994,-1.9995567799,2.5347731113,1.2191214561,0.1765829970,-0.0653971769,0.7024356326,-0.6863860696
7505206868294,-1.9665893611,2.5259924265,1.2493448676,0.1719723664,-0.0760607265,0.6970230042,-0.6919531796
7505240158194,-1.9329786984,2.5180403947,1.2791411416,0.1673244298,-0.0867179337,0.6914697848,-0.6973894693
7505273448294,-1.8987654715,2.5109197070,1.3084584627,0.1626437411,-0.0973582452,0.6857812995,-0.7026894014
7505306736894,-1.8639667072,2.5046254029,1.3372680903,0.1579314567,-0.1079790380,0.6799589590,-0.7078516768
7505340026094,-1.8285959375,2.4991511301,1.3655449872,0.1531882021,-0.1185789057,0.6740035403,-0.7128756172
7505373319594,-1.7926652594,2.4944898965,1.3932657141,0.1484143712,-0.1291569484,0.6679155169,-0.7177607675
7505406604894,-1.7562048435,2.4906361103,1.4203939438,0.1436126949,-0.1397071304,0.6616983880,-0.7225043632
7505439894494,-1.7256446068,2.4851268293,1.4270086935,0.1459851090,-0.1492012884,0.6459908767,-0.7342500328
7505473191194,-1.6949722127,2.4804065296,1.4337457686,0.1482878673,-0.1586257636,0.6299695477,-0.7456453209
7505506473294,-1.6642208798,2.4764839267,1.4405685049,0.1505183871,-0.1679699122,0.6136526411,-0.7566774476
7505539760894,-1.6333854450,2.4733607029,1.4474485833,0.1526769730,-0.1772349193,0.5970382665,-0.7673479222
7505573058194,-1.6024754932,2.4710398538,1.4543543819,0.1547628102,-0.1864174456,0.5801321108,-0.7776527133
7505606341494,-1.5715266872,2.4695241731,1.4612484222,0.1567734266,-0.1955065617,0.5629543823,-0.7875796090
7505639629194,-1.5405356884,2.4688122272,1.4681019783,0.1587090000,-0.2045029641,0.5455039584,-0.7971294891
7505672919994,-1.5540444152,2.4485150683,1.4749324215,0.1559871078,-0.2045078581,0.5433806174,-0.7991132979
7505706207894,-1.5676245645,2.4283211731,1.4819173890,0.1532629803,-0.2045095100,0.5412488483,-0.8010842674
7505739497394,-1.5812773185,2.4082291338,1.4890572430,0.1505362924,-0.2045079202,0.5391083974,-0.8030426334
7505772787694,-1.5950017027,2.3882407657,1.4963512458,0.1478071526,-0.2045030886,0.5369593490,-0.8049883166
7505806112694,-1.6088111474,2.3683371983,1.5038064776,0.1450728214,-0.2044950050,0.5347995352,-0.8069232470
7505839364994,-1.6226603641,2.3485837030,1.5113980475,0.1423421583,-0.2044837011,0.5326359654,-0.8088411799
7505872655794,-1.6365948915,2.3289153576,1.5191504955,0.1396060783,-0.2044691444,0.5304614517,-0.8107485184
7505905970994,-1.6624937719,2.3124461426,1.5061333924,0.1410116765,-0.2058381809,0.5388690952,-0.8045908579
7505939234494,-1.6883927847,2.2962167496,1.4929488136,0.1423992729,-0.2071819992,0.5472032341,-0.7983524828
7505972523994,-1.7143538520,2.2801927099,1.4795708066,0.1437719712,-0.2085036141,0.5554824701,-0.7920196264
7506005814294,-1.7403588248,2.2643900097,1.4660139882,0.1451285590,-0.2098018488,0.5636995322,-0.7855976852
7506039104094,-1.7664081220,2.2488127628,1.4522836776,0.1464688307,-0.2110765065,0.5718531762,-0.7790876298
7506072390994,-1.7925012724,2.2334654501,1.4383857608,0.1477925418,-0.2123273558,0.5799419084,-0.7724906741
7506105686494,-1.8186486959,2.2183461189,1.4243203402,0.1490999965,-0.2135546822,0.5879675983,-0.7658052573
7506138970894,-1.8244296972,2.2107366908,1.4209803768,0.1508626743,-0.2109662838,0.5950971429,-0.7606530556
7506172260394,-1.8302197748,2.2032000229,1.4174898506,0.1526124666,-0.2083590920,0.6021758860,-0.7554337338
7506205554394,-1.8360184325,2.1957390627,1.4138501402,0.1543491835,-0.2057333733,0.6092030601,-0.7501478123
7506238840394,-1.8418230944,2.1883593517,1.4100640675,0.1560720237,-0.2030903453,0.6161754224,-0.7447977470
7506272128194,-1.8476350668,2.1810614191,1.4061320424,0.1577813479,-0.2004294653,0.6230944325,-0.7393824476
7506305425494,-1.8534552948,2.1738463158,1.4020546158,0.1594773954,-0.1977503409,0.6299610600,-0.7339011009
7506338707494,-1.8592790365,2.1667220592,1.3978364468,0.1611587588,-0.1950552057,0.6367696061,-0.7283582840
7506371995994,-1.8359356553,2.1684898032,1.3855102337,0.1614613542,-0.1961964885,0.6452462134,-0.7204821255
7506405287094,-1.8126803540,2.1705580970,1.3730604801,0.1617421280,-0.1973113156,0.6536361830,-0.7125078730
7506438574394,-1.7895187805,2.1729290563,1.3604969022,0.1620009895,-0.1983993235,0.6619367719,-0.7044381434
7506471863994,-1.7664478165,2.1756054608,1.3478245844,0.1622379526,-0.1994605660,0.6701483841,-0.6962725563
7506505154494,-1.7434695286,2.1785894427,1.3350514821,0.1624529721,-0.2004948512,0.6782695504,-0.6880125461
7506538444594,-1.7205858485,2.1818829268,1.3221855843,0.1626460099,-0.2015019981,0.6862988528,-0.6796595507
7506571731994,-1.6977993250,2.1854875088,1.3092353344,0.1628170298,-0.2024818046,0.6942346634,-0.6712152902
7506605022494,-1.6601123993,2.2111140436,1.3058198221,0.1653504298,-0.1657946160,0.6989337205,-0.6757684774
7506638314694,-1.6210478317,2.2348151896,1.3047625454,0.1676532477,-0.1288742237,0.7026578040,-0.6793790058
7506671600594,-1.5808422125,2.2564905038,1.3061047032,0.1697217660,-0.0917810445,0.7054010267,-0.6820411670
7506704890494,-1.5397165629,2.2760630251,1.3098745141,0.1715537630,-0.0545553711,0.7071605117,-0.6837521689
7506738181594,-1.4979126009,2.2934584735,1.3160867414,0.1731464732,-0.0172522405,0.7079334258,-0.6845092576
7506771469194,-1.4556785177,2.3086146340,1.3247411429,0.1744974749,0.0200710372,0.7077186837,-0.6843113688
7506804757594,-1.4132535458,2.3214862347,1.3358258009,0.1756050871,0.0573672126,0.7065166776,-0.6831588692
7506838052794,-1.3944494131,2.3294016058,1.3356006792,0.1706661797,0.0590800903,0.7105762024,-0.6800471003
7506871339594,-1.3755916887,2.3371743258,1.3353553086,0.1657193928,0.0607893770,0.7145967089,-0.6768997549
7506904626794,-1.3566766001,2.3448062970,1.3350877383,0.1607636866,0.0624954341,0.7185790589,-0.6737161821
7506937921194,-1.3377014685,2.3522988572,1.3347960170,0.1557983106,0.0641985179,0.7225238397,-0.6704958895
7506971205294,-1.3186774915,2.3596479450,1.3344784184,0.1508261414,0.0658976427,0.7264287724,-0.6672407469
7507004495894,-1.2995963045,2.3668571812,1.3341329088,0.1458449365,0.0675935757,0.7302956259,-0.6639492916
7507037789594,-1.2804610729,2.3739256859,1.3337576389,0.1408554677,0.0692860517,0.7341237815,-0.6606220203
7507071073794,-1.2782429931,2.3705471261,1.3336503563,0.1376786673,0.0581006320,0.7303357770,-0.6665422372
7507104362394,-1.2759927586,2.3671888807,1.3335554438,0.1344760258,0.0469030061,0.7264124223,-0.6723401663
7507137688794,-1.2737080334,2.3638481360,1.3334718709,0.1312448744,0.0356839903,0.7223502505,-0.6780203178
7507170940894,-1.2713965609,2.3605365932,1.3333989355,0.1279967176,0.0244834034,0.7181638945,-0.6835627432
7507204229794,-1.2690507014,2.3572436344,1.3333354036,0.1247213440,0.0132659030,0.7138403660,-0.6889851479
7507237520294,-1.2666729334,2.3539732470,1.3332803791,0.1214227808,0.0020454137,0.7093848054,-0.6942805790
7507270809894,-1.2642635107,2.3507261276,1.3332328796,0.1181018842,-0.0091751501,0.7047983661,-0.6994476569
7507304098294,-1.2805724656,2.3443103021,1.3311011848,0.1270496557,-0.0313640681,0.6991821467,-0.7028648561
7507337388894,-1.2966231117,2.3371622628,1.3293655489,0.1359197952,-0.0535351418,0.6931350761,-0.7058495337
7507370695294,-1.3123838076,2.3292976193,1.3280336715,0.1447103967,-0.0756837502,0.6866580612,-0.7084007185
7507403966694,-1.3277935725,2.3207498317,1.3271143145,0.1534027186,-0.0977625185,0.6797653336,-0.7105133265
7507437257094,-1.3428412700,2.3115280839,1.3266117588,0.1620055797,-0.1197937169,0.6724502559,-0.7121897998
7507470547294,-1.3574824286,2.3016613360,1.3265316907,0.1705086425,-0.1417510262,0.6647211957,-0.7134277689
7507503835194,-1.3716816902,2.2911760807,1.3268780708,0.1789061473,-0.1636195523,0.6565834453,-0.7142264431
7507537124694,-1.4026878207,2.2902258402,1.3278834972,0.1966073854,-0.2064151095,0.6474941788,-0.7067458009
7507570418694,-1.4334394415,2.2866016563,1.3300646278,0.2138619965,-0.2487450300,0.6369249172,-0.6976500601
7507603703694,-1.4636491519,2.2803551329,1.3334392523,0.2306236870,-0.2904956169,0.6249043728,-0.6869639994
7507636993994,-1.4930598761,2.2715575708,1.3380166349,0.2468614624,-0.3315895591,0.6114550740,-0.6747076961
7507670287494,-1.5214065878,2.2603053950,1.3437939856,0.2625370134,-0.3719301619,0.5966080378,-0.6609093133
7507703571694,-1.5484259079,2.2467227038,1.3507548999,0.2776088274,-0.4114104028,0.5804031133,-0.6456059521
7507736862294,-1.5738897324,2.2309439182,1.3588777781,0.2920496732,-0.4499588562,0.5628698410,-0.6288255388
7507770155794,-1.5996687154,2.2153257462,1.3599765663,0.2924501438,-0.4368615440,0.5759338990,-0.6260391751
7507803440094,-1.6258190748,2.2003225300,1.3604767286,0.2927481497,-0.4236149541,0.5887927773,-0.6230344749
7507836728294,-1.6523318125,2.1859535080,1.3603932913,0.2929437283,-0.4102185464,0.6014470839,-0.6198113596
7507870018694,-1.6791859678,2.1722439909,1.3597416041,0.2930367729,-0.3966776537,0.6138916861,-0.6163710624
7507903308794,-1.7063593705,2.1592185438,1.3585379697,0.2930272351,-0.3829980207,0.6261212751,-0.6127150271
7507936596594,-1.7338297232,2.1469003885,1.3567995985,0.2929151310,-0.3691852736,0.6381308609,-0.6088447784
7507969887094,-1.7615801096,2.1353092194,1.3545440435,0.2927004811,-0.3552421707,0.6499180390,-0.6047610860
7508003186694,-1.7729045233,2.1277115559,1.3616293526,0.2907996481,-0.3358411274,0.6539322805,-0.6123878463
7508036464494,-1.7846461785,2.1204861791,1.3683959490,0.2887680801,-0.3163003621,0.6576471079,-0.6197316826
7508069755094,-1.7967963785,2.1136414359,1.3748428820,0.2866046409,-0.2966084933,0.6610648168,-0.6267970082
7508103044694,-1.8093288341,2.1071956806,1.3809597791,0.2843111399,-0.2767825470,0.6641822802,-0.6335775375
7508136342894,-1.8222251157,2.1011617880,1.3867413573,0.2818879127,-0.2568257654,0.6669988784,-0.6400720483
7508169622794,-1.8354518360,2.0955582875,1.3921767764,0.2793380731,-0.2367633813,0.6695111897,-0.6462724728
7508202943294,-1.8490092754,2.0903887749,1.3972696066,0.2766581393,-0.2165688957,0.6717222133,-0.6521866723
7508236201594,-1.8470400523,2.1101511454,1.4024459251,0.2647764382,-0.1942116257,0.6753444201,-0.6603674708
7508269490994,-1.8441270915,2.1298008113,1.4076820202,0.2526924394,-0.1716932181,0.6784823606,-0.6680790793
7508302785294,-1.8402801086,2.1492735535,1.4129875514,0.2404240727,-0.1490474352,0.6811305073,-0.6753090843
7508336070294,-1.8355125760,2.1685130843,1.4183737341,0.2279854672,-0.1263003153,0.6832859154,-0.6820492760
7508369358894,-1.8298371920,2.1874795577,1.4238558895,0.2153808328,-0.1034595035,0.6849479894,-0.6882975227
7508402653394,-1.8232701123,2.2061275855,1.4294474206,0.2026183362,-0.0805398873,0.6861154319,-0.6940495303
7508435938294,-1.8158340454,2.2244029045,1.4351583719,0.1897131622,-0.0575687019,0.6867869388,-0.6992985496
