kf_id,score,node_score_graph,node_score_loop,img_bbox_coverage,total_observed_lms_score,time_score
7610501187394,0.491834,0.4,0,0.625127,0.918033,0.857143
7531272452994,0.495295,1,0,0.0481856,0.375,0.154762
7566925380894,0.778297,1,0.666667,0.466498,0.84127,0.300595
7531505479794,0.596607,1,0,0.279401,0.767442,0.151786
7477210498494,0.698283,0.7,0.5,0.51941,0.909091,0.845238
7547118198794,0.617321,1,0,0.517751,0.803922,0.047619
7531738507994,0.677767,0.9,0.5,0.288601,0.87013,0.14881
7509834091094,0.5392,0.4,0.5,0.504272,0.929577,0.428572
7532670619094,0.616856,1,0,0.423808,0.803922,0.136905
7510999220794,0.62007,0.9,0,0.464789,0.861111,0.413691
7469986737294,0.414155,0.2,0,0.579489,0.912281,0.9375
7532903634294,0.649237,1,0,0.652561,0.852941,0.133929
7533136659194,0.602302,0.9,0,0.548476,0.871795,0.130952
7603510410794,0.569446,0.7,0,0.370506,0.878049,0.767857
7533602710494,0.593752,0.9,0,0.502377,0.855072,0.125
7575081277994,0.527773,1,0,0.122972,0.375,0.404762
7572984048094,0.583325,1,0,0.144929,0.655172,0.377976
7533835734894,0.618842,1,0,0.405376,0.830508,0.122024
7534068761294,0.623181,1,0,0.483134,0.814815,0.119048
7602112256794,0.616509,0.8,0,0.485364,0.864865,0.75
7534301786394,0.529442,1,0,0.178347,0.5,0.116072
7542457685994,0.610271,1,0,0.429787,0.830508,0.0119048
7534767843194,0.594911,1,0,0.410415,0.714286,0.110119
7569022610694,0.62849,1,0,0.40196,0.777778,0.327381
7491192037894,0.736915,0.9,0.5,0.380265,0.861111,0.666667
7535000864894,0.568796,1,0,0.350047,0.615385,0.107143
7535233911594,0.53813,1,0,0.277136,0.5,0.104166
7596286614094,0.658816,1,0,0.38875,0.761905,0.675595
7535699947894,0.551626,0.8,0,0.456142,0.880952,0.0982143
7610035128094,0.529395,0.5,0,0.624581,0.909091,0.85119
7535932967994,0.663006,0.8,0.5,0.514998,0.90991,0.0952381
7582305074994,0.637142,1,0,0.328939,0.772727,0.497024
7536399018094,0.573403,0.6,0.5,0.412807,0.915966,0.0892858
7537331120094,0.535023,0.4,0.666667,0.507587,0.915966,0.077381
7538030196994,0.512339,0.7,0,0.487492,0.883721,0.0684524
7561332770294,0.270677,0,0,0.592546,0.942529,0.229167
7549914506294,0.55667,0.8,0,0.503144,0.89011,0.0833333
7538263222994,0.585975,1,0,0.419274,0.6875,0.0654762
7501678195394,0.612824,0.6,0.5,0.389673,0.902913,0.532738
7553875941994,0.409013,0.1,0.5,0.678901,0.93865,0.133929
7585800460194,0.733248,0.9,0.5,0.370997,0.90991,0.541667
7538496249994,0.602292,1,0,0.460421,0.75,0.0625
7586732561694,0.784219,1,0.5,0.538618,0.875,0.553571
7538729274894,0.623699,1,0,0.4805,0.848485,0.0595239
7539195326594,0.518862,0.7,0,0.557269,0.888889,0.0535715
7590460973494,0.619744,1,0,0.202307,0.69697,0.60119
7539428352394,0.530806,0.7,0,0.651644,0.902913,0.0505953
7569721701494,0.60639,1,0,0.283147,0.722222,0.33631
7539661377994,0.448176,0.5,0,0.621053,0.906542,0.0476191
7540127429194,0.493143,0.6,0,0.673247,0.908257,0.0416667
7471384855594,0.648875,0.6,0.5,0.439373,0.864865,0.919643
7541292555894,0.483378,0.6,0,0.613183,0.896907,0.0267857
7541758609094,0.501318,0.7,0,0.455504,0.868421,0.0208334
7476278419594,0.681364,1,0,0.39128,0.782609,0.857143
7542224660994,0.561166,1,0,0.337518,0.62963,0.014881
7543156762694,0.653989,0.8,0.5,0.506406,0.915254,0.00297624
7543389787494,0.621035,1,0,0.50447,0.852941,0
7469287628494,0.373287,0.1,0,0.578754,0.903846,0.946429
7576712466094,0.660849,1,0,0.485929,0.848485,0.425595
7543622813394,0.620533,1,0,0.547185,0.827586,0.00297618
7544088865194,0.567349,1,0,0.270617,0.69697,0.00892854
7544787942394,0.660109,0.7,0.75,0.487312,0.897959,0.0178571
7545020991894,0.652507,0.6,0.833333,0.582502,0.927536,0.0208336
7499347937394,0.645423,1,0,0.336177,0.777778,0.5625
7545253994294,0.600082,0.5,0.75,0.621941,0.927536,0.0238096
7477909574794,0.687894,0.7,0.5,0.467354,0.88764,0.83631
7545720045194,0.524031,0.7,0,0.61673,0.896907,0.0297619
7498648863894,0.655363,1,0,0.366821,0.807692,0.571429
7566459334294,0.610941,1,0,0.290961,0.761905,0.294643
7546186096094,0.558264,0.8,0,0.582219,0.882353,0.0357143
7546652147594,0.574217,0.8,0,0.683994,0.908257,0.0416666
7510766200894,0.751903,1,0.5,0.435695,0.833333,0.416667
7547351223694,0.695139,1,0.5,0.285405,0.807692,0.0505952
7547584249194,0.552513,1,0,0.271562,0.6,0.0535713
7476511422694,0.673506,0.9,0,0.518988,0.880952,0.854167
7548516352894,0.620097,1,0,0.468824,0.833333,0.0654762
7572284971494,0.630302,0.7,0.5,0.363858,0.885057,0.369048
7596752665394,0.665765,1,0,0.392771,0.791667,0.681548
7570653792094,0.595736,1,0,0.25431,0.677419,0.348214
7548749378594,0.726745,1,0.5,0.452164,0.873418,0.0684524
7548982441894,0.58565,0.9,0,0.455345,0.864865,0.071429
7549215444194,0.552344,0.8,0,0.499038,0.875,0.0744048
7549681480994,0.664669,0.8,0.5,0.553248,0.906542,0.0803572
7550147537194,0.611694,0.9,0,0.648017,0.891304,0.0863096
7539894408194,0.455061,0.5,0,0.67546,0.915254,0.0446428
7550380557694,0.57959,0.8,0,0.693529,0.906542,0.0892856
7551079642294,0.520474,0.7,0,0.544617,0.880952,0.0982144
7555041071394,0.437909,0.2,0.5,0.55298,0.93865,0.148809
7557138301294,0.257397,0,0,0.524156,0.937107,0.175595
7475346297794,0.627515,0.5,0.5,0.581542,0.912281,0.869048
7551545687794,0.747147,1,0.5,0.627042,0.87013,0.104167
7483968242194,0.606566,0.8,0,0.3807,0.863014,0.758929
7551778712594,0.595607,1,0,0.348924,0.75,0.107143
7552244763694,0.60428,0.5,0.75,0.582379,0.923664,0.113095
7593024261694,0.555135,1,0,0.167423,0.375,0.633929
7517756964294,0.647514,1,0,0.564427,0.791667,0.327381
7553176871694,0.364877,0,0.5,0.655351,0.934211,0.125
7553409896494,0.403668,0.1,0.5,0.65796,0.925373,0.127976
7506338707494,0.38713,0,0.5,0.555566,0.92126,0.473214
7554341994294,0.368266,0,0.5,0.675233,0.933775,0.139881
7554808045894,0.257716,0,0,0.557114,0.937107,0.145833
7537564146794,0.467048,0.3,0.5,0.548751,0.923664,0.0744048
7555274100494,0.547467,0.4,0.666667,0.505832,0.94186,0.151786
7555507122194,0.522203,0.4,0.5,0.590721,0.938272,0.154762
7557371328494,0.349659,0,0.5,0.455001,0.931507,0.178571
7558070406694,0.255861,0,0,0.495332,0.937888,0.1875
7606539744194,0.363148,0.1,0,0.595868,0.91453,0.806548
7559468571894,0.244285,0,0,0.383479,0.927007,0.205357
7559934609094,0.354999,0,0.5,0.465266,0.936709,0.211309
7583703227694,0.648264,1,0,0.285224,0.84127,0.514881
7591859127294,0.614828,0.9,0,0.280112,0.824561,0.619048
7584635330194,0.651097,1,0,0.329011,0.827586,0.526786
7582538100294,0.765119,1,0.5,0.417852,0.866667,0.5
7560633686794,0.277226,0,0,0.672502,0.939759,0.220238
7560866716994,0.262526,0,0,0.523258,0.939394,0.223214
7494920449394,0.604965,1,0,0.199833,0.615385,0.619048
7561565804394,0.359751,0,0.5,0.485851,0.939759,0.232143
7612365385194,0.500851,0.4,0,0.691489,0.918033,0.880952
7573683132494,0.608396,0.9,0,0.424921,0.836066,0.386905
7586266511894,0.778897,1,0.5,0.50802,0.866667,0.547619
7557837380894,0.356707,0,0.5,0.50833,0.937107,0.184524
7562031840694,0.61015,1,0,0.328524,0.767442,0.238095
7562730918694,0.572586,1,0,0.312167,0.583333,0.247024
7562963943194,0.592648,1,0,0.176477,0.75,0.25
7563663023394,0.724986,0.8,0.75,0.454869,0.918033,0.258929
7572051944694,0.724667,0.9,0.5,0.530595,0.875,0.366071
7563430024194,0.698957,0.8,0.666667,0.400285,0.9,0.255953
7564129073894,0.602413,1,0,0.314802,0.722222,0.264881
7564595142994,0.636301,1,0,0.526957,0.782609,0.270834
7565294200594,0.67871,0.8,0.5,0.503415,0.901961,0.279762
7565527227294,0.690015,0.7,0.75,0.49759,0.90991,0.282738
7593257280394,0.567461,1,0,0.0903335,0.473684,0.636905
7569255636994,0.639696,1,0,0.417475,0.824561,0.330357
7565760252194,0.695479,0.9,0.5,0.346856,0.861111,0.285714
7592092182894,0.480384,1,0,0,0.0909091,0.622024
7497250706294,0.492262,1,0,0,0.166667,0.589286
7567158406594,0.604034,1,0,0.505998,0.615385,0.303571
7592791229794,0.555427,1,0,0.034429,0.444444,0.630952
7570886816294,0.59249,1,0,0.240379,0.666667,0.35119
7567391432194,0.623506,1,0,0.416316,0.756098,0.306548
7567624460294,0.633801,1,0,0.420647,0.803922,0.309524
7607471852294,0.328251,0,0,0.625345,0.919355,0.818452
7593956358394,0.617371,1,0,0.152881,0.6875,0.645833
7567857485094,0.646504,1,0,0.469998,0.84127,0.3125
7568323534794,0.659021,1,0,0.599622,0.836066,0.318452
7569954714394,0.64491,1,0,0.460689,0.824561,0.339286
7550613583394,0.65027,0.7,0.5,0.759692,0.925373,0.0922619
7570420766994,0.512176,1,0,0.0265241,0.375,0.345238
7523349581894,0.629039,1,0,0.478886,0.777778,0.255952
7571352868694,0.5873,1,0,0.256598,0.62963,0.357143
7571818919594,0.572544,1,0,0.16234,0.6,0.363095
7574848252594,0.636549,1,0,0.33407,0.814815,0.401786
7537098095294,0.525362,0.4,0.666667,0.425111,0.907407,0.0803571
7583004152194,0.687278,0.8,0.5,0.394098,0.886364,0.505952
7575780355094,0.558329,1,0,0.121978,0.52381,0.41369
7576479462294,0.635599,1,0,0.341531,0.795918,0.422619
7576945484594,0.65374,1,0,0.421332,0.84375,0.428571
7577411535594,0.653677,1,0,0.43011,0.836066,0.434524
7490026909594,0.669771,0.7,0.5,0.422348,0.896907,0.681548
7577644563594,0.611372,1,0,0.264451,0.705882,0.4375
7531971529994,0.586432,0.9,0,0.365399,0.876543,0.145833
7577877586894,0.526047,1,0,0.0699978,0.375,0.440476
7578110611994,0.551543,1,0,0.183086,0.444444,0.443452
7598849897694,0.611191,1,0,0.312665,0.545455,0.708333
7579042714094,0.588729,1,0,0.301494,0.565217,0.455357
7554575041194,0.367109,0,0.5,0.641873,0.943182,0.142857
7579741799994,0.517913,1,0,0.0481733,0.333333,0.464286
7569488668594,0.604968,1,0,0.271907,0.722222,0.333333
7579974818094,0.524945,1,0,0.0321874,0.375,0.467262
7580207842894,0.557721,1,0,0.0593508,0.52381,0.470238
7532437582094,0.571826,1,0,0.268032,0.655172,0.139881
7545953075994,0.527794,0.7,0,0.672476,0.886364,0.0327381
7580440868894,0.612639,1,0,0.298337,0.677419,0.473214
7580673893994,0.632084,1,0,0.432889,0.705882,0.47619
7588829793594,0.533136,0.4,0.5,0.326443,0.912281,0.580357
7581139945694,0.607221,1,0,0.235228,0.677419,0.482143
7533369685194,0.564,0.8,0,0.568429,0.871795,0.127976
7581372971994,0.613095,1,0,0.133633,0.756098,0.485119
7585101381694,0.593112,0.9,0,0.115842,0.84127,0.532738
7584402305894,0.602568,0.9,0,0.252749,0.824561,0.52381
7587198616294,0.782142,1,0.5,0.49719,0.882353,0.559524
7578576662894,0.569027,1,0,0.193243,0.52381,0.449405
7587897696994,0.718332,0.9,0.5,0.288836,0.863014,0.568452
7588130714794,0.61825,0.6,0.5,0.433298,0.888889,0.571429
7588363741294,0.540454,0.7,0,0.293292,0.868421,0.574405
7588596768594,0.613206,0.6,0.5,0.343356,0.90566,0.577381
7503542397994,0.589873,1,0,0.159036,0.615385,0.508929
7589062822094,0.625615,0.6,0.5,0.47484,0.89899,0.583333
7589295845994,0.658031,0.7,0.5,0.40019,0.896907,0.586309
7589528869994,0.659465,0.7,0.5,0.387179,0.909091,0.589286
7589761895394,0.630254,1,0,0.198085,0.756098,0.592262
7600481077094,0.617699,0.8,0,0.529512,0.859155,0.729167
7589994927594,0.633,1,0,0.290314,0.722222,0.595238
7571119841694,0.563256,1,0,0.111722,0.583333,0.354167
7590927025294,0.610008,1,0,0.0990004,0.69697,0.607143
7591160049094,0.76963,1,0.5,0.345924,0.87013,0.610119
7591393074894,0.731738,0.9,0.5,0.296597,0.903846,0.613095
7592558204094,0.749934,1,0.5,0.288033,0.791667,0.627976
7526378950394,0.610449,0.6,0.5,0.655293,0.915966,0.217261
7593490307194,0.58202,1,0,0.180315,0.5,0.639881
