kf_id,score,node_score_graph,node_score_loop,img_bbox_coverage,total_observed_lms_score,time_score
2498965080196,0.392243,0.9,0,0,0,0.322425
2317449818196,0.470631,1,0,0,0,0.706314
2392735734196,0.427963,1,0,0,0,0.279631
2344414321196,0.375349,0.8,0,0,0,0.553493
2344155224196,0.455496,1,0,0,0,0.554961
2498576436196,0.432022,1,0,0,0,0.320223
2383278730196,0.433323,1,0,0,0,0.333228
2344025675196,0.45557,1,0,0,0,0.555695
2484844353196,0.42424,1,0,0,0,0.242396
2343766582196,0.455716,1,0,0,0,0.557164
2546287093196,0.419062,0.9,0,0,0,0.590623
2536052806196,0.373262,0.8,0,0,0,0.53262
2343637031196,0.45579,1,0,0,0,0.557898
2270423897196,0.497283,1,0,0,0,0.972834
2343377935196,0.455937,1,0,0,0,0.559366
2512438067196,0.199878,0.4,0,0,0,0.398783
2454197004196,0.36687,0.9,0,0,0,0.0687017
2342600646196,0.456377,1,0,0,0,0.563772
2412815676196,0.416583,1,0,0,0,0.165827
2352316751196,0.410871,0.9,0,0,0,0.508705
2400638164196,0.263484,0.6,0,0,0,0.234843
2438244099196,0.402171,1,0,0,0,0.0217115
2481346558196,0.422257,1,0,0,0,0.222572
2342471114196,0.456451,1,0,0,0,0.564506
2460285759196,0.410321,1,0,0,0,0.10321
2503887902196,0.395033,0.9,0,0,0,0.350325
2591055155196,0.284435,0.5,0,0,0,0.844346
2342341551196,0.456524,1,0,0,0,0.56524
2381465057196,0.314351,0.7,0,0,0,0.343507
2600900795196,0.0900147,0,0,0,0,0.900147
2354130425196,0.0898427,0.1,0,0,0,0.498426
2590925606196,0.324361,0.6,0,0,0,0.843612
2342212002196,0.456597,1,0,0,0,0.565974
2541234725196,0.336199,0.7,0,0,0,0.561989
2342082455196,0.456671,1,0,0,0,0.566708
2511142587196,0.399144,0.9,0,0,0,0.391441
2452901524196,0.406136,1,0,0,0,0.0613596
2341952906196,0.456744,1,0,0,0,0.567443
2341823360196,0.456818,1,0,0,0,0.568177
2380817317196,0.354718,0.8,0,0,0,0.347178
2380687769196,0.354791,0.8,0,0,0,0.347912
2500001466196,0.31283,0.7,0,0,0,0.328299
2548100765196,0.42009,0.9,0,0,0,0.600902
2341434714196,0.457038,1,0,0,0,0.570379
2341305166196,0.457111,1,0,0,0,0.571114
2341175618196,0.417185,0.9,0,0,0,0.571848
2540198341196,0.455611,1,0,0,0,0.556115
2341046071196,0.417258,0.9,0,0,0,0.572582
2340786974196,0.457405,1,0,0,0,0.574051
2539809697196,0.415391,0.9,0,0,0,0.553912
2410872458196,0.017684,0,0,0,0,0.17684
2340527879196,0.457552,1,0,0,0,0.575519
2406986018196,0.0198867,0,0,0,0,0.198867
2371878503196,0.439784,1,0,0,0,0.397839
2535793711196,0.453115,1,0,0,0,0.531152
2379651386196,0.435379,1,0,0,0,0.353786
2340398331196,0.457625,1,0,0,0,0.576253
2379521837196,0.395452,0.9,0,0,0,0.35452
2340268782196,0.457699,1,0,0,0,0.576987
2410483812196,0.0179043,0,0,0,0,0.179043
2340009687196,0.457846,1,0,0,0,0.578456
2339880140196,0.457919,1,0,0,0,0.57919
2361773757196,0.405511,0.9,0,0,0,0.455108
2410095170196,0.0181246,0,0,0,0,0.181246
2339750592196,0.457992,1,0,0,0,0.579924
2277030822196,0.493539,1,0,0,0,0.935389
2409965622196,0.018198,0,0,0,0,0.18198
2614503323196,0.0977239,0,0,0,0,0.977239
2369676187196,0.441032,1,0,0,0,0.410321
2450569661196,0.244814,0.6,0,0,0,0.0481437
2339361945196,0.338213,0.7,0,0,0,0.582127
2339232399196,0.338286,0.7,0,0,0,0.582861
2405690536196,0.0206209,0,0,0,0,0.206209
2335475506196,0.460415,1,0,0,0,0.604153
2378355904196,0.436113,1,0,0,0,0.361128
2339102849196,0.41836,0.9,0,0,0,0.583595
2338843753196,0.338506,0.7,0,0,0,0.585064
2616057897196,0.298605,0.5,0,0,0,0.98605
2297240346196,0.0820851,0,0,0,0,0.820851
2587427811196,0.362379,0.7,0,0,0,0.823789
2338714207196,0.29858,0.6,0,0,0,0.585798
2489637631196,0.226956,0.5,0,0,0,0.269562
2537736930196,0.334217,0.7,0,0,0,0.542165
2587298264196,0.362305,0.7,0,0,0,0.823054
2338584660196,0.338653,0.7,0,0,0,0.586532
2338325561196,0.4588,1,0,0,0,0.588001
2338066466196,0.458947,1,0,0,0,0.589469
2404524604196,0.0212817,0,0,0,0,0.212817
2377189972196,0.436774,1,0,0,0,0.367736
2337807369196,0.459094,1,0,0,0,0.590937
2355944095196,0.448815,1,0,0,0,0.488147
2404265508196,0.0214285,0,0,0,0,0.214285
2441871443196,0.400115,1,0,0,0,0.00115347
2337677821196,0.459167,1,0,0,0,0.591672
2376542232196,0.437141,1,0,0,0,0.371407
2495855929196,0.35048,0.8,0,0,0,0.304804
2337289177196,0.459387,1,0,0,0,0.593874
2602196273196,0.0907489,0,0,0,0,0.907489
2403747316196,0.0217222,0,0,0,0,0.217222
2337159629196,0.459461,1,0,0,0,0.594609
2403229123196,0.0220159,0,0,0,0,0.220159
2333014093196,0.46181,1,0,0,0,0.618103
2336641436196,0.459755,1,0,0,0,0.597545
2336511890196,0.419828,0.9,0,0,0,0.59828
2375505848196,0.397728,0.9,0,0,0,0.377281
2277678563196,0.493172,1,0,0,0,0.931718
2494819545196,0.229893,0.5,0,0,0,0.29893
2336252793196,0.379975,0.8,0,0,0,0.599748
2336123248196,0.340048,0.7,0,0,0,0.600482
2601030341196,0.130088,0.1,0,0,0,0.900881
2354259971196,0.129769,0.2,0,0,0,0.497692
2402581384196,0.022383,0,0,0,0,0.22383
2269646584196,0.257724,0.4,0,0,0,0.977239
2375246752196,0.437875,1,0,0,0,0.378749
2277419467196,0.493319,1,0,0,0,0.933186
2359441893196,0.446832,1,0,0,0,0.468324
2469779776196,0.415702,1,0,0,0,0.157017
2366307938196,0.442941,1,0,0,0,0.42941
2297110774196,0.162159,0.2,0,0,0,0.821586
2599734862196,0.0893539,0,0,0,0,0.893539
2401285905196,0.263117,0.6,0,0,0,0.231172
2373951273196,0.438609,1,0,0,0,0.386092
2307733715196,0.276138,0.5,0,0,0,0.76138
2583023183196,0.359883,0.7,0,0,0,0.798825
2304754109196,0.397827,0.8,0,0,0,0.778267
2534886875196,0.292601,0.6,0,0,0,0.526012
2296074389196,0.482746,1,0,0,0,0.82746
2269776133196,0.25765,0.4,0,0,0,0.976505
2362421498196,0.445144,1,0,0,0,0.451437
2381853710196,0.35413,0.8,0,0,0,0.341304
2435134948196,0.323933,0.8,0,0,0,0.0393326
2522838918196,0.445773,1,0,0,0,0.45773
2269387488196,0.177871,0.2,0,0,0,0.978708
2279233147196,0.212291,0.3,0,0,0,0.922907
2547971216196,0.380017,0.8,0,0,0,0.600168
2294390298196,0.3237,0.6,0,0,0,0.837004
2330145529196,0.423436,0.9,0,0,0,0.634361
2376412685196,0.437214,1,0,0,0,0.372142
2298535802196,0.441351,0.9,0,0,0,0.813509
2525170780196,0.447095,1,0,0,0,0.470946
2334050476196,0.461223,1,0,0,0,0.61223
2478237407196,0.420495,1,0,0,0,0.204951
2529575411196,0.449591,1,0,0,0,0.495909
2285062806196,0.368987,0.7,0,0,0,0.889868
2415665735196,0.0149675,0,0,0,0,0.149675
2367344322196,0.442354,1,0,0,0,0.423537
2376024041196,0.437434,1,0,0,0,0.374344
2298147158196,0.121571,0.1,0,0,0,0.815712
2437078166196,0.162832,0.4,0,0,0,0.0283195
2359182796196,0.446979,1,0,0,0,0.469792
2309676936196,0.475037,1,0,0,0,0.750367
2320558972196,0.388869,0.8,0,0,0,0.688693
2266666977196,0.499413,1,0,0,0,0.994126
2451217402196,0.365181,0.9,0,0,0,0.0518148
2292447045196,0.0848018,0,0,0,0,0.848018
2494042258196,0.429453,1,0,0,0,0.294525
2266278334196,0.499633,1,0,0,0,0.996329
2580820868196,0.238634,0.4,0,0,0,0.786344
2524523039196,0.446728,1,0,0,0,0.467275
2350632627196,0.451825,1,0,0,0,0.51825
2398954040196,0.424439,1,0,0,0,0.244388
2332366353196,0.462177,1,0,0,0,0.621775
2292317498196,0.0848752,0,0,0,0,0.848752
2397010820196,0.42554,1,0,0,0,0.255401
2300479024196,0.32025,0.6,0,0,0,0.802496
2353612254196,0.0901363,0.1,0,0,0,0.501363
2329497787196,0.463803,1,0,0,0,0.638032
2394808503196,0.426788,1,0,0,0,0.267883
2363587456196,0.444483,1,0,0,0,0.444829
2359700988196,0.406686,0.9,0,0,0,0.466855
2293483430196,0.0842144,0,0,0,0,0.842144
2298276707196,0.121498,0.1,0,0,0,0.814978
2581209514196,0.238855,0.4,0,0,0,0.788546
2384703791196,0.392515,0.9,0,0,0,0.325152
2524911685196,0.446948,1,0,0,0,0.469478
2381594608196,0.314277,0.7,0,0,0,0.342773
2324315867196,0.42674,0.9,0,0,0,0.667401
2292706140196,0.0846549,0,0,0,0,0.846549
2472241187196,0.417097,1,0,0,0,0.170967
2289856082196,0.36627,0.7,0,0,0,0.862702
2291022014196,0.0856094,0,0,0,0,0.856094
2562758187196,0.468397,1,0,0,0,0.683973
2393901666196,0.387302,0.9,0,0,0,0.273023
2314858861196,0.4721,1,0,0,0,0.720998
2551987203196,0.382293,0.8,0,0,0,0.622929
2365919294196,0.443161,1,0,0,0,0.431613
2296722130196,0.482379,1,0,0,0,0.823788
2523357108196,0.326067,0.7,0,0,0,0.460667
2559630530196,0.386625,0.8,0,0,0,0.666247
2280269527196,0.171703,0.2,0,0,0,0.917034
2322761290196,0.467621,1,0,0,0,0.676211
2585225497196,0.481131,1,0,0,0,0.811307
2384833306196,0.432442,1,0,0,0,0.324418
2324056779196,0.386887,0.8,0,0,0,0.668869
2581727704196,0.479148,1,0,0,0,0.791483
2525429875196,0.447241,1,0,0,0,0.472415
2365401101196,0.443455,1,0,0,0,0.43455
2287524218196,0.487592,1,0,0,0,0.875918
2295685746196,0.482966,1,0,0,0,0.829662
2578618553196,0.477386,1,0,0,0,0.773862
2522320724196,0.445479,1,0,0,0,0.454793
2275217151196,0.0945668,0,0,0,0,0.945668
2492358133196,0.268498,0.6,0,0,0,0.28498
2303847272196,0.358341,0.7,0,0,0,0.783407
2272237545196,0.496256,1,0,0,0,0.962555
2287394669196,0.487665,1,0,0,0,0.876652
2423827257196,0.410342,1,0,0,0,0.103419
2287135575196,0.487812,1,0,0,0,0.87812
2522579821196,0.445626,1,0,0,0,0.456262
2269128391196,0.178018,0.2,0,0,0,0.980176
2405949635196,0.0204741,0,0,0,0,0.204741
2446553674196,0.402538,1,0,0,0,0.0253831
2321336262196,0.468429,1,0,0,0,0.684288
2367603418196,0.442207,1,0,0,0,0.422068
2289726535196,0.326344,0.6,0,0,0,0.863436
2298794900196,0.321204,0.6,0,0,0,0.812041
2480828367196,0.421964,1,0,0,0,0.219635
2286876477196,0.447959,0.9,0,0,0,0.879589
2555614546196,0.464349,1,0,0,0,0.643486
2387165170196,0.43112,1,0,0,0,0.311202
2278714951196,0.372584,0.7,0,0,0,0.925844
2310324678196,0.47467,1,0,0,0,0.746696
2290115185196,0.406123,0.8,0,0,0,0.861233
2603750846196,0.41163,0.8,0,0,0,0.916299
2279103593196,0.292364,0.5,0,0,0,0.923642
2329368240196,0.423877,0.9,0,0,0,0.638766
2453808364196,0.28665,0.7,0,0,0,0.0664991
2545509806196,0.458622,1,0,0,0,0.586218
2320818069196,0.388722,0.8,0,0,0,0.687225
2509069821196,0.357969,0.8,0,0,0,0.379694
2395326694196,0.426495,1,0,0,0,0.264946
2347005281196,0.333881,0.7,0,0,0,0.538808
2328979595196,0.464097,1,0,0,0,0.640969
2265760141196,0.499927,1,0,0,0,0.999266
2554578160196,0.463761,1,0,0,0,0.637613
2412427032196,0.416803,1,0,0,0,0.16803
2286228736196,0.488326,1,0,0,0,0.88326
2408670172196,0.418932,1,0,0,0,0.189322
2320170329196,0.46909,1,0,0,0,0.690896
2424993190196,0.409681,1,0,0,0,0.0968111
2465097545196,0.413048,1,0,0,0,0.130481
2366826130196,0.442647,1,0,0,0,0.426473
2557298671196,0.345303,0.7,0,0,0,0.653031
2328331855196,0.464464,1,0,0,0,0.64464
2387553837196,0.3909,0.9,0,0,0,0.308999
2435653136196,0.28364,0.7,0,0,0,0.0363958
2285451448196,0.488767,1,0,0,0,0.887665
2405820094196,0.0205475,0,0,0,0,0.205475
2327943211196,0.464684,1,0,0,0,0.646843
2435264492196,0.24386,0.6,0,0,0,0.0385984
2389885679196,0.429578,1,0,0,0,0.295783
2293353883196,0.0842878,0,0,0,0,0.842878
2346357543196,0.454248,1,0,0,0,0.542479
2394678956196,0.426862,1,0,0,0,0.268617
2429786471196,0.0469645,0.1,0,0,0,0.0696451
2267185172196,0.499119,1,0,0,0,0.991189
2615798804196,0.258458,0.4,0,0,0,0.984581
2370971668196,0.320298,0.7,0,0,0,0.402979
2293094785196,0.0844347,0,0,0,0,0.844346
2394419858196,0.427009,1,0,0,0,0.270086
2393253927196,0.427669,1,0,0,0,0.276694
2284803708196,0.369134,0.7,0,0,0,0.891336
2347523478196,0.453587,1,0,0,0,0.535871
2461840335196,0.411202,1,0,0,0,0.11202
2276642182196,0.493759,1,0,0,0,0.937592
2292965267196,0.0845081,0,0,0,0,0.84508
2399731327196,0.423998,1,0,0,0,0.239983
2333143640196,0.461737,1,0,0,0,0.617369
2327036377196,0.345198,0.7,0,0,0,0.651982
2361644208196,0.445584,1,0,0,0,0.455842
2396751723196,0.425687,1,0,0,0,0.25687
2464968017196,0.412975,1,0,0,0,0.129747
2578359457196,0.477239,1,0,0,0,0.772394
2522061628196,0.445332,1,0,0,0,0.453325
2296333486196,0.482599,1,0,0,0,0.825991
2284415063196,0.489354,1,0,0,0,0.893539
2395067599196,0.426641,1,0,0,0,0.266415
2408281497196,0.419152,1,0,0,0,0.191525
2359960084196,0.406539,0.9,0,0,0,0.465387
2310454226196,0.474596,1,0,0,0,0.745962
2480698818196,0.34189,0.8,0,0,0,0.218901
2385869690196,0.431854,1,0,0,0,0.318544
2337548277196,0.459241,1,0,0,0,0.592406
2557946448196,0.18567,0.3,0,0,0,0.656703
2283767322196,0.489721,1,0,0,0,0.89721
2603491753196,0.491483,1,0,0,0,0.914831
2356721383196,0.448374,1,0,0,0,0.483742
2391828898196,0.428477,1,0,0,0,0.28477
2309936033196,0.43489,0.9,0,0,0,0.748899
2451865145196,0.405549,1,0,0,0,0.055486
2543566587196,0.0575204,0,0,0,0,0.575204
2614632870196,0.0977973,0,0,0,0,0.977973
2291928851196,0.0850954,0,0,0,0,0.850954
2283637774196,0.489794,1,0,0,0,0.897944
2275476248196,0.25442,0.4,0,0,0,0.9442
2492617230196,0.308645,0.7,0,0,0,0.286449
2309806485196,0.434963,0.9,0,0,0,0.749633
2278196758196,0.492878,1,0,0,0,0.928781
2495337740196,0.430187,1,0,0,0,0.301867
2275864890196,0.4942,1,0,0,0,0.941997
2326129537196,0.265712,0.5,0,0,0,0.657122
2409188333196,0.138639,0.3,0,0,0,0.186385
2282990037196,0.130162,0.1,0,0,0,0.901615
2282860486196,0.130235,0.1,0,0,0,0.902349
2592998371196,0.405536,0.8,0,0,0,0.85536
2316672531196,0.471072,1,0,0,0,0.710719
2297499418196,0.0819383,0,0,0,0,0.819383
2386776527196,0.43134,1,0,0,0,0.313404
2479532885196,0.341229,0.8,0,0,0,0.212293
2580432225196,0.278414,0.5,0,0,0,0.784141
2524134396196,0.406507,0.9,0,0,0,0.465073
2323668129196,0.467107,1,0,0,0,0.671072
2270942066196,0.37699,0.7,0,0,0,0.969897
2302551793196,0.319075,0.6,0,0,0,0.790749
2289467438196,0.36649,0.7,0,0,0,0.864904
2601678093196,0.0904552,0,0,0,0,0.904552
2278974074196,0.292438,0.5,0,0,0,0.924376
2321077165196,0.468576,1,0,0,0,0.685756
2281176361196,0.491189,1,0,0,0,0.911894
2454715200196,0.207164,0.5,0,0,0,0.0716387
2615410158196,0.138238,0.1,0,0,0,0.982379
2370583022196,0.440518,1,0,0,0,0.405181
2280917265196,0.491336,1,0,0,0,0.913363
2546157546196,0.458989,1,0,0,0,0.589889
2373044436196,0.439123,1,0,0,0,0.391231
2295167553196,0.48326,1,0,0,0,0.832599
2363716977196,0.444409,1,0,0,0,0.444095
2398824492196,0.424512,1,0,0,0,0.245122
2585095949196,0.481057,1,0,0,0,0.810573
2336382345196,0.339901,0.7,0,0,0,0.599014
2270682967196,0.497137,1,0,0,0,0.971366
2295815314196,0.482893,1,0,0,0,0.828928
2444740002196,0.40151,1,0,0,0,0.0151042
2426547768196,0.4088,1,0,0,0,0.0880005
2310972416196,0.314303,0.6,0,0,0,0.743025
2407374661196,0.0196664,0,0,0,0,0.196664
2359053248196,0.447053,1,0,0,0,0.470526
2394160763196,0.427155,1,0,0,0,0.271554
2266019238196,0.49978,1,0,0,0,0.997797
2329238692196,0.42395,0.9,0,0,0,0.639501
2559371458196,0.386478,0.8,0,0,0,0.664779
2296463036196,0.482526,1,0,0,0,0.825257
2307863262196,0.316065,0.6,0,0,0,0.760646
2478496503196,0.420642,1,0,0,0,0.206419
2278455851196,0.492731,1,0,0,0,0.927313
2288171959196,0.487225,1,0,0,0,0.872247
2467707006196,0.414527,1,0,0,0,0.14527
2380299125196,0.435012,1,0,0,0,0.350115
2547712121196,0.45987,1,0,0,0,0.598699
2272755737196,0.495962,1,0,0,0,0.959618
2323020384196,0.467474,1,0,0,0,0.674743
2270812517196,0.497063,1,0,0,0,0.970631
2370453479196,0.440592,1,0,0,0,0.405915
2374858112196,0.438095,1,0,0,0,0.380952
2269905679196,0.257577,0.4,0,0,0,0.975771
2332625449196,0.462031,1,0,0,0,0.620306
2281824121196,0.490822,1,0,0,0,0.908223
2295944842196,0.482819,1,0,0,0,0.828194
2391051611196,0.108918,0.2,0,0,0,0.289175
2282601392196,0.0903818,0,0,0,0,0.903818
2419033980196,0.413058,1,0,0,0,0.130585
2294519815196,0.483627,1,0,0,0,0.83627
2382760540196,0.273617,0.6,0,0,0,0.336165
2494171806196,0.429526,1,0,0,0,0.295259
2325481799196,0.346079,0.7,0,0,0,0.660793
2354000874196,0.0899161,0.1,0,0,0,0.499161
2560019173196,0.466845,1,0,0,0,0.66845
2272885287196,0.495888,1,0,0,0,0.958884
2365530652196,0.443382,1,0,0,0,0.433816
2446424126196,0.402465,1,0,0,0,0.0246489
2332495913196,0.462104,1,0,0,0,0.62104
2446812770196,0.362685,0.9,0,0,0,0.0268515
2377319520196,0.4367,1,0,0,0,0.367002
2268998871196,0.218091,0.3,0,0,0,0.98091
2320040779196,0.469163,1,0,0,0,0.69163
2364623814196,0.443896,1,0,0,0,0.438955
2283508227196,0.369868,0.7,0,0,0,0.898678
2290762919196,0.165756,0.2,0,0,0,0.857562
2266926073196,0.499266,1,0,0,0,0.992658
2437466808196,0.282612,0.7,0,0,0,0.0261168
2297628968196,0.0818649,0,0,0,0,0.818649
2363846526196,0.444336,1,0,0,0,0.44336
2285710545196,0.48862,1,0,0,0,0.886197
2462747172196,0.411716,1,0,0,0,0.11716
2295297102196,0.483186,1,0,0,0,0.831865
2409576975196,0.0184183,0,0,0,0,0.184183
2283378679196,0.169941,0.2,0,0,0,0.899413
2470168418196,0.415922,1,0,0,0,0.15922
2266796525196,0.499339,1,0,0,0,0.993392
2274310314196,0.0950808,0,0,0,0,0.950808
2462099431196,0.331349,0.8,0,0,0,0.113489
2332884544196,0.461884,1,0,0,0,0.618838
2364364718196,0.444042,1,0,0,0,0.440424
2283249131196,0.130015,0.1,0,0,0,0.900147
2325740894196,0.425932,0.9,0,0,0,0.659324
2359571440196,0.446759,1,0,0,0,0.467589
2266537430196,0.499486,1,0,0,0,0.99486
2302810890196,0.358928,0.7,0,0,0,0.78928
2524782135196,0.446874,1,0,0,0,0.468744
2471722995196,0.416803,1,0,0,0,0.168031
2283896871196,0.489648,1,0,0,0,0.896476
2267314717196,0.499046,1,0,0,0,0.990455
2393772120196,0.387376,0.9,0,0,0,0.273757
2572511297196,0.473925,1,0,0,0,0.739249
2397788108196,0.4251,1,0,0,0,0.250996
2281565006196,0.450969,0.9,0,0,0,0.909692
2389108390196,0.430019,1,0,0,0,0.300189
2593516562196,0.20583,0.3,0,0,0,0.858297
2562887735196,0.468471,1,0,0,0,0.684707
2303069985196,0.478781,1,0,0,0,0.787812
2481864752196,0.422551,1,0,0,0,0.225509
2311231511196,0.314156,0.6,0,0,0,0.741556
2276123996196,0.494053,1,0,0,0,0.940529
2395974436196,0.426128,1,0,0,0,0.261275
2360866921196,0.446025,1,0,0,0,0.460247
2449533278196,0.164227,0.4,0,0,0,0.0422701
2368639804196,0.441619,1,0,0,0,0.416194
2363457884196,0.444556,1,0,0,0,0.445563
2444351358196,0.36129,0.9,0,0,0,0.0129014
2345321159196,0.454835,1,0,0,0,0.548353
2393642572196,0.427449,1,0,0,0,0.274491
2598180287196,0.0884728,0,0,0,0,0.884728
2567551460196,0.391114,0.8,0,0,0,0.711139
2363069236196,0.444777,1,0,0,0,0.447766
2285192353196,0.448913,0.9,0,0,0,0.889134
2316802080196,0.470999,1,0,0,0,0.709985
2406338276196,0.0202538,0,0,0,0,0.202538
2358016863196,0.44764,1,0,0,0,0.4764
2291799305196,0.0851689,0,0,0,0,0.851689
2366696582196,0.442721,1,0,0,0,0.427208
2288819699196,0.366858,0.7,0,0,0,0.868576
2604528137196,0.49207,1,0,0,0,0.920705
2357757767196,0.447787,1,0,0,0,0.477868
2471075256196,0.296436,0.7,0,0,0,0.164359
2288560603196,0.487004,1,0,0,0,0.870044
2560296776196,0.467002,1,0,0,0,0.670023
2266148822196,0.499706,1,0,0,0,0.997063
2618519351196,0.46,0.9,0,0,0,1
2416183926196,0.414674,1,0,0,0,0.146738
2289985630196,0.326197,0.6,0,0,0,0.861968
2313822476196,0.472687,1,0,0,0,0.726872
2418645337196,0.413279,1,0,0,0,0.132788
2301904053196,0.399442,0.8,0,0,0,0.79442
2483937520196,0.423726,1,0,0,0,0.237256
2266407882196,0.499559,1,0,0,0,0.995595
2351021269196,0.451605,1,0,0,0,0.516048
2399342682196,0.424219,1,0,0,0,0.242186
2524652587196,0.446801,1,0,0,0,0.468009
2366437499196,0.442868,1,0,0,0,0.428676
2598828051196,0.0888399,0,0,0,0,0.888399
2489248984196,0.226736,0.5,0,0,0,0.267359
2300738121196,0.280103,0.5,0,0,0,0.801028
2378096810196,0.43626,1,0,0,0,0.362597
2300219927196,0.280396,0.5,0,0,0,0.803965
2482253394196,0.382771,0.9,0,0,0,0.227712
2287265121196,0.487739,1,0,0,0,0.877386
2367732966196,0.442133,1,0,0,0,0.421334
2301515408196,0.399662,0.8,0,0,0,0.796623
2601289438196,0.0902349,0,0,0,0,0.902349
2402840481196,0.0222362,0,0,0,0,0.222362
2365012460196,0.443675,1,0,0,0,0.436752
2274180766196,0.0951542,0,0,0,0,0.951542
2447719605196,0.363199,0.9,0,0,0,0.031991
2343507484196,0.455863,1,0,0,0,0.558632
2535923259196,0.413189,0.9,0,0,0,0.531886
2291151562196,0.085536,0,0,0,0,0.85536
2369028445196,0.401399,0.9,0,0,0,0.413992
2441741895196,0.360189,0.9,0,0,0,0.00188768
2311749704196,0.433862,0.9,0,0,0,0.73862
2604787230196,0.492217,1,0,0,0,0.922173
2466522570196,0.333856,0.8,0,0,0,0.138557
2330404624196,0.463289,1,0,0,0,0.632893
2280139977196,0.171777,0.2,0,0,0,0.917768
2604657683196,0.492144,1,0,0,0,0.921439
2280010430196,0.21185,0.3,0,0,0,0.918502
2342730196196,0.456304,1,0,0,0,0.563037
2453549265196,0.286503,0.7,0,0,0,0.0650307
2324704510196,0.46652,1,0,0,0,0.665198
2277549016196,0.493245,1,0,0,0,0.932452
2494689998196,0.22982,0.5,0,0,0,0.298196
2265630593196,0.5,1,0,0,0,1
2537996026196,0.374363,0.8,0,0,0,0.543633
2317968015196,0.470338,1,0,0,0,0.703377
2357498672196,0.447934,1,0,0,0,0.479337
2609321406196,0.0947871,0,0,0,0,0.947871
2286617387196,0.488106,1,0,0,0,0.881057
2293742525196,0.124068,0.1,0,0,0,0.840675
2510753945196,0.278924,0.6,0,0,0,0.389239
2311101965196,0.314229,0.6,0,0,0,0.742291
2544732519196,0.138181,0.2,0,0,0,0.581813
2352834941196,0.450577,1,0,0,0,0.505769
2271719354196,0.416549,0.8,0,0,0,0.965492
2581598155196,0.479075,1,0,0,0,0.790749
2303329081196,0.438634,0.9,0,0,0,0.786344
2533461847196,0.451794,1,0,0,0,0.517936
2602066727196,0.0906755,0,0,0,0,0.906755
2407504238196,0.019593,0,0,0,0,0.19593
2616835187196,0.259046,0.4,0,0,0,0.990455
2294131168196,0.163847,0.2,0,0,0,0.838473
2306049591196,0.277093,0.5,0,0,0,0.770925
2390533417196,0.149211,0.3,0,0,0,0.292112
2363198785196,0.444703,1,0,0,0,0.447031
2270164775196,0.49743,1,0,0,0,0.974302
2606730451196,0.493319,1,0,0,0,0.933186
2282083198196,0.330675,0.6,0,0,0,0.906755
2313692925196,0.432761,0.9,0,0,0,0.727606
2273792121196,0.335374,0.6,0,0,0,0.953744
2616446542196,0.338825,0.6,0,0,0,0.988252
2371619406196,0.319931,0.7,0,0,0,0.399307
2532036826196,0.450986,1,0,0,0,0.50986
2343118839196,0.416083,0.9,0,0,0,0.560835
2535534614196,0.412968,0.9,0,0,0,0.529683
2594423398196,0.286344,0.5,0,0,0,0.863436
2267832911196,0.458752,0.9,0,0,0,0.987518
2391181158196,0.108844,0.2,0,0,0,0.288441
2294649362196,0.483554,1,0,0,0,0.835536
2282730939196,0.130308,0.1,0,0,0,0.903084
2325222702196,0.386226,0.8,0,0,0,0.662261
2615539705196,0.138311,0.1,0,0,0,0.983113
2516750165196,0.442322,1,0,0,0,0.423222
2286358285196,0.488253,1,0,0,0,0.882526
2422790873196,0.410929,1,0,0,0,0.109293
2274439862196,0.0950073,0,0,0,0,0.950073
2447978701196,0.243346,0.6,0,0,0,0.0334594
2377967263196,0.436333,1,0,0,0,0.363331
2386646982196,0.391414,0.9,0,0,0,0.314139
2308770099196,0.475551,1,0,0,0,0.755507
2360478278196,0.446245,1,0,0,0,0.46245
2376930878196,0.43692,1,0,0,0,0.369205
2299053995196,0.281057,0.5,0,0,0,0.810573
2282342294196,0.130529,0.1,0,0,0,0.905286
2345709799196,0.454615,1,0,0,0,0.54615
2318097563196,0.470264,1,0,0,0,0.702643
2268092006196,0.378605,0.7,0,0,0,0.98605
2375764946196,0.437581,1,0,0,0,0.375813
2297888063196,0.081718,0,0,0,0,0.817181
2364105621196,0.444189,1,0,0,0,0.441892
2285969640196,0.488473,1,0,0,0,0.884728
2593905207196,0.12605,0.1,0,0,0,0.860499
2317579367196,0.470558,1,0,0,0,0.70558
2506608410196,0.396574,0.9,0,0,0,0.365744
2424345447196,0.410048,1,0,0,0,0.100482
2278067209196,0.492952,1,0,0,0,0.929515
2464449802196,0.412681,1,0,0,0,0.126809
2508551629196,0.197676,0.4,0,0,0,0.376757
2556650928196,0.264936,0.5,0,0,0,0.64936
2328461403196,0.464391,1,0,0,0,0.643906
2527502645196,0.448416,1,0,0,0,0.484162
2295426651196,0.483113,1,0,0,0,0.831131
2335345959196,0.460489,1,0,0,0,0.604888
2272626189196,0.456035,0.9,0,0,0,0.960352
2535016423196,0.332675,0.7,0,0,0,0.526747
2318356692196,0.430117,0.9,0,0,0,0.701174
2341564262196,0.456965,1,0,0,0,0.569645
2267573847196,0.498899,1,0,0,0,0.988987
2414499799196,0.0156283,0,0,0,0,0.156283
2472111639196,0.417023,1,0,0,0,0.170233
2605305422196,0.412511,0.8,0,0,0,0.92511
2330922816196,0.422996,0.9,0,0,0,0.629956
2280658169196,0.291483,0.5,0,0,0,0.914831
